#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
149,Obi Toppin,IND,61,18.9,9.9,3.8,7.1,0.532,1.2,3.4,0.338,1.1,1.4,0.805,0.7,3.2,3.9,1.5,0.6,0.3,0.8,1.4
150,Luguentz Dort,OKC,61,29.2,9.9,3.5,8.4,0.424,2.3,5.8,0.398,0.5,0.7,0.75,1.4,2.8,4.1,1.6,1.1,0.6,0.7,3.0
151,Brice Sensabaugh,UTA,54,18.7,9.9,3.6,8.0,0.449,1.9,4.8,0.388,0.9,0.9,0.92,0.6,2.1,2.7,1.4,0.6,0.1,1.4,1.4
152,Ziaire Williams,BRK,51,24.3,9.9,3.3,8.3,0.403,1.5,4.6,0.329,1.7,2.1,0.829,1.1,3.7,4.8,1.4,1.0,0.4,1.0,2.5
153,Georges Niang,ATL,64,21.9,9.8,3.6,7.7,0.468,2.0,4.9,0.402,0.6,0.8,0.792,0.7,3.2,3.9,1.5,0.4,0.2,0.9,2.6
154,Moses Moody,GOS,57,21.0,9.8,3.3,7.5,0.445,1.7,4.4,0.383,1.4,1.8,0.779,0.6,1.8,2.5,1.1,0.6,0.4,0.7,1.5
155,Cole Anthony,ORL,60,18.8,9.7,3.6,8.5,0.424,1.1,3.3,0.349,1.4,1.7,0.817,0.7,2.4,3.1,2.9,0.7,0.5,1.6,2.4
156,Julian Champagnie,SAS,64,23.2,9.5,3.3,7.9,0.416,2.0,5.7,0.357,0.9,1.0,0.906,0.8,3.0,3.8,1.3,0.8,0.4,0.9,1.3
157,Royce O'Neale,PHX,59,25.4,9.5,3.4,7.7,0.434,2.5,5.8,0.422,0.3,0.4,0.731,0.8,4.0,4.8,2.1,1.0,0.5,0.9,2.0
158,T.J. McConnell,IND,61,17.9,9.5,4.2,8.1,0.523,0.2,0.7,0.31,0.8,1.0,0.746,0.5,1.9,2.4,4.5,1.2,0.3,1.4,1.0
159,Max Christie,DAL,63,27.0,9.5,3.2,7.3,0.434,1.5,4.0,0.374,1.6,1.8,0.853,0.5,2.5,3.0,2.0,0.8,0.4,1.0,1.6
160,Nick Richards,PHX,46,22.1,9.5,3.6,6.0,0.598,0.0,0.0,0.0,2.3,3.1,0.729,2.5,6.1,8.6,1.0,0.2,1.0,1.4,2.5
161,Julian Strawther,DEN,61,22.1,9.4,3.4,7.7,0.434,1.5,4.3,0.357,1.1,1.3,0.829,0.3,1.9,2.2,1.3,0.6,0.2,0.9,2.4
162,Isaiah Joe,OKC,59,20.7,9.4,3.2,7.6,0.427,2.4,5.9,0.396,0.5,0.7,0.775,0.5,2.0,2.5,1.5,0.7,0.2,0.5,1.7
163,Luke Kennard,MEM,50,22.3,9.3,3.3,6.8,0.477,1.9,4.2,0.45,0.9,1.0,0.882,0.6,2.2,2.8,3.5,0.7,0.1,1.1,0.8
164,Nickeil Alexander-Walker,MIN,67,25.3,9.3,3.3,7.5,0.442,1.8,4.5,0.399,0.9,1.2,0.759,0.6,2.5,3.1,2.5,0.6,0.4,1.2,1.7
165,Miles McBride,NYK,55,24.3,9.2,3.3,8.1,0.411,1.7,4.7,0.371,0.9,1.1,0.817,0.7,1.7,2.5,2.7,1.0,0.3,0.7,1.5
166,Zach Edey,MEM,50,20.9,9.2,3.8,6.6,0.577,0.3,0.9,0.364,1.3,1.8,0.7,3.5,4.4,7.9,0.9,0.6,1.2,1.3,2.6
167,Dalton Knecht,LAL,60,20.4,9.2,3.4,7.2,0.465,1.6,4.5,0.363,0.9,1.1,0.761,0.5,2.5,3.0,0.9,0.4,0.1,0.5,1.2
168,"Kevin Porter, Jr.",MIL,58,18.8,9.2,3.7,8.4,0.439,0.6,2.1,0.26,1.2,1.8,0.692,0.6,2.8,3.4,3.2,1.0,0.2,1.9,1.5
169,Bub Carrington,WAS,64,29.3,9.2,3.4,8.5,0.401,1.6,4.8,0.345,0.8,0.9,0.833,0.4,3.5,4.0,4.0,0.7,0.2,1.6,2.3
170,Jalen Wilson,BRK,64,26.1,9.2,3.0,7.7,0.396,1.4,4.4,0.318,1.7,2.1,0.833,1.0,2.3,3.3,1.8,0.5,0.0,1.1,2.2
171,Dereck Lively II,DAL,32,24.0,9.1,3.9,5.5,0.701,0.0,0.0,0.0,1.4,2.2,0.638,3.1,4.8,7.8,2.6,0.5,1.7,1.2,2.9
172,"Scotty Pippen, Jr.",MEM,64,20.1,9.1,3.4,7.1,0.473,0.9,2.6,0.357,1.5,2.1,0.705,0.8,2.4,3.3,4.1,1.2,0.3,1.8,2.5
173,Patrick Williams,CHI,46,25.9,9.0,3.2,8.5,0.374,1.5,4.4,0.348,1.1,1.5,0.746,0.8,3.2,4.0,2.0,0.7,0.6,1.4,1.3
174,Anthony Black,ORL,62,23.9,9.0,3.1,7.5,0.412,0.7,2.3,0.299,2.0,2.7,0.746,0.6,2.1,2.7,3.1,1.0,0.5,1.8,2.2
175,"Wendell Carter, Jr.",ORL,53,25.6,8.9,3.2,7.0,0.456,0.5,2.2,0.214,2.0,2.8,0.735,2.1,5.3,7.5,2.2,0.8,0.5,1.1,2.9
176,Draymond Green,GOS,51,28.8,8.9,3.1,7.3,0.427,1.1,3.3,0.331,1.6,2.4,0.678,1.1,5.0,6.2,5.9,1.4,1.0,2.4,3.1
177,Chris Paul,SAS,64,28.5,8.9,3.0,7.1,0.419,1.8,4.7,0.375,1.2,1.3,0.939,0.4,3.2,3.6,7.9,1.3,0.2,1.5,1.8
178,Clint Capela,ATL,55,21.4,8.9,4.0,7.1,0.559,0.0,0.0,0.0,0.9,1.8,0.536,3.2,5.4,8.5,1.1,0.6,1.0,0.9,1.9
179,"Nick Smith, Jr.",CHA,46,21.9,8.8,3.4,8.9,0.382,1.5,4.8,0.305,0.5,0.5,0.917,0.2,1.8,2.0,2.0,0.3,0.1,1.3,1.3
180,Yves Missi,NOP,63,27.0,8.8,3.6,6.6,0.543,0.0,0.0,0.0,1.6,2.6,0.636,3.5,4.5,8.0,1.3,0.6,1.3,1.2,2.1
181,"Jaime Jaquez, Jr.",MIA,53,21.4,8.6,3.1,7.0,0.446,0.5,1.8,0.299,1.8,2.3,0.766,1.2,3.3,4.4,2.5,1.0,0.2,1.5,1.4
182,Kentavious Caldwell-Pope,ORL,63,30.2,8.6,3.1,7.2,0.424,1.3,4.3,0.311,1.1,1.3,0.866,0.4,1.7,2.1,1.7,1.3,0.5,0.8,2.0
183,Kevin Huerter,CHI,54,22.0,8.5,3.1,7.9,0.398,1.7,5.3,0.317,0.5,0.8,0.707,0.5,2.3,2.8,1.8,1.0,0.3,0.9,1.7
184,Al Horford,BOS,51,27.4,8.5,3.1,7.4,0.419,1.8,5.1,0.364,0.5,0.5,0.893,1.2,4.6,5.8,2.0,0.6,0.9,0.7,1.4
185,Kyshawn George,WAS,58,27.0,8.5,2.9,7.9,0.362,1.7,5.3,0.316,1.0,1.3,0.769,0.7,3.4,4.2,2.4,0.9,0.8,1.5,3.0
186,Kel'el Ware,MIA,47,20.5,8.4,3.6,6.6,0.537,0.6,1.8,0.325,0.7,1.0,0.729,1.6,4.9,6.5,0.9,0.6,1.1,0.9,1.6
187,Kyle Filipowski,UTA,55,19.4,8.3,3.1,6.0,0.518,0.9,2.5,0.385,1.1,1.8,0.624,1.3,4.0,5.3,1.9,0.6,0.2,1.3,2.2
188,Jalen Smith,CHI,56,15.3,8.3,3.0,6.4,0.466,1.2,3.6,0.34,1.2,1.4,0.823,1.4,4.2,5.6,1.0,0.3,0.7,0.6,1.6
189,Mike Conley,MIN,57,24.7,8.3,2.6,6.7,0.392,1.8,4.5,0.405,1.2,1.3,0.92,0.5,2.1,2.6,4.5,1.2,0.2,1.1,1.6
190,Tyrese Martin,BRK,47,21.1,8.3,3.0,7.5,0.402,1.6,4.5,0.344,0.7,0.9,0.773,1.0,2.6,3.6,1.6,0.5,0.2,1.2,1.1
191,Dorian Finney-Smith,LAL,47,28.3,8.3,3.0,6.7,0.443,1.8,4.7,0.393,0.5,0.7,0.667,1.4,2.6,4.0,1.3,0.9,0.3,0.9,2.2
192,Brandon Clarke,MEM,59,19.1,8.2,3.6,5.9,0.614,0.0,0.3,0.059,0.9,1.3,0.696,2.0,3.2,5.2,1.0,0.8,0.6,0.6,2.3
193,Keon Ellis,SAC,62,23.1,8.1,2.8,5.8,0.478,1.7,3.9,0.43,0.9,1.0,0.859,0.8,1.8,2.6,1.3,1.5,0.8,0.8,2.0
194,Taurean Prince,MIL,63,26.7,8.1,2.9,6.5,0.447,1.9,4.2,0.449,0.4,0.5,0.839,0.5,3.3,3.8,2.0,0.8,0.1,1.1,2.0
195,Dalano Banton,POR,52,15.1,8.0,2.8,6.8,0.415,1.1,3.0,0.361,1.3,1.8,0.71,0.4,1.5,1.9,2.1,0.6,0.4,1.2,0.8
196,Jaden Hardy,DAL,46,15.2,8.0,2.9,6.8,0.428,1.3,3.3,0.384,0.9,1.3,0.672,0.2,1.4,1.5,1.4,0.5,0.1,1.4,1.5
197,Cason Wallace,OKC,57,27.3,7.9,3.2,7.0,0.46,1.1,3.1,0.343,0.4,0.5,0.833,1.0,2.4,3.4,2.5,1.7,0.5,0.8,2.2
198,Goga Bitadze,ORL,55,22.2,7.9,3.3,5.3,0.624,0.1,0.4,0.13,1.3,2.0,0.633,2.5,4.7,7.2,2.0,0.7,1.6,1.2,2.2
199,Peyton Watson,DEN,53,23.5,7.9,2.8,6.0,0.472,0.7,2.0,0.364,1.4,1.9,0.738,0.7,2.5,3.3,1.4,0.8,1.2,0.9,1.8
200,Johnny Juzang,UTA,48,18.2,7.9,2.7,6.5,0.423,1.7,4.5,0.372,0.7,0.9,0.814,0.6,2.2,2.8,0.9,0.5,0.1,0.5,1.9
